latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
63.427464,10.403427,12.0,7200,Europe/Berlin,GMT+2

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),pressure_msl (hPa),cloud_cover (%),visibility (m),wind_gusts_10m (km/h),temperature_80m (°C),wind_direction_10m (°),wind_speed_10m (km/h)
2025-03-11T07:00,-1.8,67,-5.0,0.00,0.00,0.00,0.00,0.00,1005.4,100,49960.00,12.6,-1.5,105,1.8
2025-03-11T08:00,-2.0,66,-5.5,0.00,0.00,0.00,0.00,0.00,1004.4,100,48480.00,6.5,-1.6,130,2.9
2025-03-11T09:00,-2.1,64,-5.7,0.00,0.00,0.00,0.00,0.00,1004.1,87,53400.00,6.8,-1.7,165,3.6
2025-03-11T10:00,-1.2,58,-5.1,0.00,0.00,0.00,0.00,0.00,1004.1,90,64620.00,11.5,-1.9,140,5.4
2025-03-11T11:00,0.1,55,-4.3,0.00,0.00,0.00,0.00,0.00,1003.7,92,70540.00,19.1,-0.8,146,9.0
2025-03-11T12:00,1.3,53,-3.1,0.00,0.00,0.00,0.00,0.00,1003.4,89,72640.00,20.5,-0.3,156,9.4
2025-03-11T13:00,2.3,51,-1.8,0.00,0.00,0.00,0.00,0.00,1003.0,89,74520.00,20.2,0.3,157,7.6
2025-03-11T14:00,3.2,49,-0.9,0.00,0.00,0.00,0.00,0.00,1002.7,85,75480.00,19.1,0.9,134,7.9
2025-03-11T15:00,3.8,49,-0.1,0.00,0.00,0.00,0.00,0.00,1002.1,87,75200.00,19.1,1.2,123,7.2
2025-03-11T16:00,4.1,49,-0.0,0.00,0.00,0.00,0.00,0.00,1001.7,88,74980.00,19.1,1.5,111,8.3
2025-03-11T17:00,4.3,49,0.3,0.00,0.00,0.00,0.00,0.00,1001.3,81,74540.00,20.9,1.8,126,7.9
2025-03-11T18:00,4.1,52,0.3,0.00,0.00,0.00,0.00,0.00,1001.2,83,73320.00,16.9,1.7,119,7.2
2025-03-11T19:00,3.2,61,-0.6,0.00,0.00,0.00,0.00,0.00,1001.2,77,64660.00,14.4,1.4,138,7.6
2025-03-11T20:00,1.9,66,-2.3,0.00,0.00,0.00,0.00,0.00,1001.9,1,59000.00,18.0,1.1,158,10.4
2025-03-11T21:00,1.3,69,-3.2,0.00,0.00,0.00,0.00,0.00,1002.3,0,47940.00,21.6,0.8,171,12.2
2025-03-11T22:00,0.7,71,-3.3,0.00,0.00,0.00,0.00,0.00,1002.6,1,40700.00,21.2,0.4,187,9.0
2025-03-11T23:00,0.1,72,-3.8,0.00,0.00,0.00,0.00,0.00,1002.6,0,44100.00,17.6,0.3,195,7.9
2025-03-12T00:00,-0.6,72,-4.8,0.00,0.00,0.00,0.00,0.00,1002.6,0,41680.00,15.8,-0.0,192,9.4
2025-03-12T01:00,-1.1,72,-5.3,0.00,0.00,0.00,0.00,0.00,1002.7,0,43540.00,16.2,-0.3,194,9.4
2025-03-12T02:00,-1.5,74,-5.7,0.00,0.00,0.00,0.00,0.00,1002.6,0,43860.00,15.5,-0.5,187,9.4
2025-03-12T03:00,-1.9,73,-6.2,0.00,0.00,0.00,0.00,0.00,1002.7,0,45000.00,15.8,-1.0,193,9.4
2025-03-12T04:00,-2.3,72,-6.7,0.00,0.00,0.00,0.00,0.00,1002.7,0,53220.00,16.6,-1.4,187,9.7
2025-03-12T05:00,-2.7,70,-7.2,0.00,0.00,0.00,0.00,0.00,1003.4,0,55820.00,17.3,-1.9,186,10.1
2025-03-12T06:00,-3.2,71,-7.7,0.00,0.00,0.00,0.00,0.00,1003.2,1,56080.00,17.3,-2.2,187,10.1
2025-03-12T07:00,-3.4,70,-8.1,0.00,0.00,0.00,0.00,0.00,1003.3,0,56260.00,17.3,-2.4,187,10.4
2025-03-12T08:00,-3.5,72,-8.1,0.00,0.00,0.00,0.00,0.00,1003.4,55,54340.00,17.3,-2.7,186,10.4
2025-03-12T09:00,-3.0,70,-7.6,0.00,0.00,0.00,0.00,0.00,1003.3,79,57680.00,19.1,-2.8,190,10.4
2025-03-12T10:00,-2.0,66,-6.5,0.00,0.00,0.00,0.00,0.00,1003.1,86,65840.00,19.4,-2.8,197,10.4
2025-03-12T11:00,-0.9,68,-5.0,0.00,0.00,0.00,0.00,0.00,1003.2,81,68920.00,20.2,-2.2,203,8.6
2025-03-12T12:00,0.1,67,-3.5,0.00,0.00,0.00,0.00,0.00,1003.3,63,71440.00,17.3,-1.4,196,5.0
2025-03-12T13:00,1.0,68,-2.0,0.00,0.00,0.00,0.00,0.00,1003.3,63,73460.00,12.2,-0.5,169,1.8
2025-03-12T14:00,1.7,66,-1.3,0.00,0.00,0.00,0.00,0.00,1003.4,30,74620.00,11.9,0.2,102,2.2
2025-03-12T15:00,2.0,65,-1.2,0.00,0.00,0.00,0.00,0.00,1003.1,18,74940.00,11.5,0.8,60,3.6
2025-03-12T16:00,2.8,63,-0.3,0.00,0.00,0.00,0.00,0.00,1002.6,13,74120.00,11.2,0.9,59,3.6
2025-03-12T17:00,2.9,65,-0.5,0.00,0.00,0.00,0.00,0.00,1002.6,12,72200.00,14.4,1.1,53,5.8
2025-03-12T18:00,2.7,65,-0.6,0.00,0.00,0.00,0.00,0.00,1002.5,21,71820.00,13.3,1.0,71,4.7
2025-03-12T19:00,1.6,72,-1.3,0.00,0.00,0.00,0.00,0.00,1002.6,44,71080.00,10.1,1.0,110,2.9
2025-03-12T20:00,0.5,77,-3.0,0.00,0.00,0.00,0.00,0.00,1002.7,59,62100.00,9.4,0.9,168,6.1
2025-03-12T21:00,-0.7,75,-4.6,0.00,0.00,0.00,0.00,0.00,1002.6,70,52840.00,12.6,0.3,182,7.6
2025-03-12T22:00,-0.7,75,-4.6,0.00,0.00,0.00,0.00,0.00,1002.8,88,60540.00,14.0,-0.2,191,8.3
2025-03-12T23:00,-0.3,73,-4.4,0.00,0.00,0.00,0.00,0.00,1002.6,97,57260.00,16.6,-0.3,193,9.4
2025-03-13T00:00,-0.3,72,-4.2,0.00,0.00,0.00,0.00,0.00,1002.6,82,58200.00,16.6,-0.6,186,8.3
2025-03-13T01:00,-0.6,74,-4.6,0.00,0.00,0.00,0.00,0.00,1002.4,76,60820.00,14.4,-0.8,190,8.3
2025-03-13T02:00,-0.4,77,-4.6,0.00,0.00,0.00,0.00,0.00,1002.0,82,59040.00,18.0,-0.7,186,10.4
2025-03-13T03:00,-0.5,76,-4.7,0.00,0.00,0.00,0.00,0.00,1001.7,74,59620.00,18.4,-1.2,191,10.4
2025-03-13T04:00,-0.6,75,-5.0,0.00,0.00,0.00,0.00,0.00,1001.2,65,61360.00,19.8,-1.6,190,11.5
2025-03-13T05:00,-0.7,76,-4.9,0.00,0.00,0.00,0.00,0.00,1001.2,80,61580.00,18.0,-2.0,190,10.1
2025-03-13T06:00,-1.6,77,-5.9,0.00,0.00,0.00,0.00,0.00,1000.9,59,61660.00,18.7,-2.3,190,10.1
2025-03-13T07:00,-2.4,78,-6.7,0.00,0.00,0.00,0.00,0.00,1000.9,62,60080.00,17.3,-2.5,188,9.7
2025-03-13T08:00,-2.9,79,-7.2,0.00,0.00,0.00,0.00,0.00,1001.3,27,54000.00,16.2,-2.9,180,9.4
2025-03-13T09:00,-2.7,76,-7.0,0.00,0.00,0.00,0.00,0.00,1001.4,40,56920.00,15.8,-2.9,185,9.0
2025-03-13T10:00,-2.0,71,-6.4,0.00,0.00,0.00,0.00,0.00,1001.6,15,63360.00,18.0,-2.8,197,9.7
2025-03-13T11:00,-0.4,68,-4.6,0.00,0.00,0.00,0.00,0.00,1001.5,15,64720.00,20.2,-1.7,208,9.4
2025-03-13T12:00,1.2,64,-2.7,0.00,0.00,0.00,0.00,0.00,1001.4,25,65180.00,18.7,-1.1,205,7.6
2025-03-13T13:00,1.7,60,-2.0,0.00,0.00,0.00,0.00,0.00,1000.9,13,68380.00,17.3,-0.1,201,5.8
2025-03-13T14:00,2.0,56,-1.5,0.00,0.00,0.00,0.00,0.00,1000.3,14,70620.00,17.6,0.5,278,4.0
2025-03-13T15:00,2.6,59,-0.6,0.00,0.00,0.00,0.00,0.00,1000.0,15,72700.00,14.0,1.4,1,3.6
2025-03-13T16:00,3.2,53,-0.1,0.00,0.00,0.00,0.00,0.00,999.7,42,73560.00,12.6,1.8,291,2.9
2025-03-13T17:00,3.5,54,-0.4,0.00,0.00,0.00,0.00,0.00,999.9,84,72260.00,16.2,2.4,261,7.2
2025-03-13T18:00,3.2,70,-0.5,0.00,0.00,0.00,0.00,0.00,1000.0,98,61900.00,19.8,2.2,279,9.0
2025-03-13T19:00,2.5,79,-1.3,0.00,0.00,0.00,0.00,0.00,1000.0,100,43980.00,18.7,1.8,222,10.1
2025-03-13T20:00,1.5,92,-1.1,1.00,1.00,0.00,0.00,0.00,1000.4,86,30900.00,22.7,0.9,232,3.2
2025-03-13T21:00,1.1,91,-2.2,0.00,0.00,0.00,0.00,0.00,1000.7,94,22460.00,15.5,1.0,221,7.6
2025-03-13T22:00,1.2,91,-2.3,0.00,0.00,0.00,0.00,0.00,1001.1,92,21320.00,16.9,0.9,204,9.4
2025-03-13T23:00,1.0,91,-2.7,0.20,0.20,0.00,0.00,0.00,1000.8,81,16840.00,23.8,0.4,264,10.4
2025-03-14T00:00,0.4,92,-2.9,0.00,0.00,0.00,0.00,0.00,1000.9,74,12760.00,18.7,0.4,206,7.2
2025-03-14T01:00,0.6,92,-2.7,0.00,0.00,0.00,0.00,0.00,1001.3,99,15180.00,14.4,0.6,266,7.2
2025-03-14T02:00,0.8,77,-3.4,1.10,1.10,0.00,0.00,0.00,1001.8,78,11240.00,35.3,0.3,2,11.2
2025-03-14T03:00,0.8,79,-2.7,0.00,0.00,0.00,0.00,0.00,1002.5,97,21740.00,20.9,0.2,316,7.2
2025-03-14T04:00,0.3,87,-3.5,0.40,0.40,0.00,0.00,0.00,1003.2,84,31100.00,21.2,-0.2,319,9.4
2025-03-14T05:00,0.2,85,-3.3,0.00,0.00,0.00,0.00,0.00,1004.5,76,25180.00,18.0,-0.6,287,7.2
2025-03-14T06:00,-0.1,85,-3.9,0.00,0.00,0.00,0.00,0.00,1004.9,86,20920.00,16.2,-0.7,305,9.4
2025-03-14T07:00,0.2,88,-4.0,0.10,0.10,0.00,0.00,0.00,1005.6,80,19060.00,22.7,-0.7,308,13.0
2025-03-14T08:00,-0.5,86,-4.3,0.10,0.00,0.00,0.07,0.02,1006.0,87,24180.00,22.0,-1.1,293,9.0
2025-03-14T09:00,-0.2,80,-4.5,0.00,0.00,0.00,0.00,0.02,1007.0,75,23780.00,22.7,-1.2,291,11.5
2025-03-14T10:00,0.6,80,-3.4,0.00,0.00,0.00,0.00,0.02,1007.5,93,25640.00,21.2,-1.1,297,10.4
2025-03-14T11:00,1.0,77,-3.0,0.00,0.00,0.00,0.00,0.02,1007.9,78,26680.00,20.9,-0.2,287,10.8
2025-03-14T12:00,1.7,78,-2.4,0.10,0.10,0.00,0.00,0.02,1008.0,90,26880.00,22.7,-0.1,277,11.5
2025-03-14T13:00,2.0,72,-2.5,0.00,0.00,0.00,0.00,0.02,1008.4,66,37700.00,27.0,0.4,278,13.3
2025-03-14T14:00,2.6,83,-1.6,0.80,0.80,0.00,0.00,0.00,1008.9,80,34040.00,27.4,0.3,278,14.4
2025-03-14T15:00,2.8,81,-1.5,0.20,0.20,0.00,0.00,0.00,1009.4,67,39740.00,28.8,0.4,288,14.4
